"Gene"	"GC_content"	"Mean_transcript_length"
"23427"	"Gm29320"	45.37	615
"23428"	"Gm29321"	39.97	853
"23429"	"Gm29322"	40.9	582
"23430"	"Gm29323"	41.02	332
"23431"	"Gm29324"	39.84	967.5
"23432"	"Gm29325"	40.43	2528
"23433"	"Gm29326"	48.51	2451
"23434"	"Gm29327"	42.41	388
"23435"	"Gm29328"	40.21	713
"23436"	"Gm29329"	41.18	621
"23437"	"Gm29330"	44.35	699
"23438"	"Gm29331"	53.59	605
"23439"	"Gm29332"	41.41	227
"23440"	"Gm29333"	45.26	696
"23441"	"Gm29334"	42.58	357
"23442"	"Gm29335"	52.51	459
"23443"	"Gm29336"	49.36	573
"23444"	"Gm29337"	46.41	284
"23445"	"Gm29338"	40.06	968.5
"23446"	"Gm29339"	43.68	696
"23447"	"Gm29340"	48.96	3854
"23448"	"Gm29341"	44.16	370
"23449"	"Gm29342"	40.15	969
"23450"	"Gm29343"	41.84	842
"23451"	"Gm29344"	47.62	210
"23452"	"Gm29345"	40.44	399
"23453"	"Gm29346"	46.75	255
"23454"	"Gm29347"	42.78	449
"23455"	"Gm29348"	46.92	779
"23456"	"Gm29349"	50.4	174
"23457"	"Gm29350"	48.43	541
"23458"	"Gm29351"	50.76	174
"23459"	"Gm29352"	48.71	544
"23460"	"Gm29353"	40.51	620
"23461"	"Gm29354"	44.54	696
"23462"	"Gm29355"	45.48	697
"23463"	"Gm29356"	45.58	373
"23464"	"Gm29357"	44.7	698
"23465"	"Gm29358"	53.94	2480.5
"23466"	"Gm29359"	44.63	495
"23467"	"Gm29360"	41.32	444.5
"23468"	"Gm29361"	49.9	2000
"23469"	"Gm29362"	48.12	133
"23470"	"Gm29363"	41.27	621
"23471"	"Gm29364"	45.4	2167
"23472"	"Gm29365"	44.64	699
"23473"	"Gm29366"	43.78	699
"23474"	"Gm29367"	45.06	1327
"23475"	"Gm29368"	40.43	960
"23476"	"Gm29369"	45.37	615
"23477"	"Gm29370"	50.95	336.5
"23478"	"Gm29371"	49.51	885
"23479"	"Gm29372"	48.69	364
"23480"	"Gm29373"	40.2	965.5
"23481"	"Gm29374"	51.46	1340
"23482"	"Gm29376"	46.61	835
"23483"	"Gm29377"	40.03	443.25
"23484"	"Gm29378"	40.63	315
"23485"	"Gm29379"	45.08	2166
"23486"	"Gm29380"	40.89	416
"23487"	"Gm29381"	40.19	967
"23488"	"Gm29382"	44.88	615
"23489"	"Gm29383"	52.92	480
"23490"	"Gm29384"	45.46	2168
"23491"	"Gm29385"	53.44	363
"23492"	"Gm29386"	39.96	853.333333333333
"23493"	"Gm29387"	43.17	623
"23494"	"Gm29388"	47.46	284
"23495"	"Gm29389"	45.45	352
"23496"	"Gm2939"	54.39	478
"23497"	"Gm29390"	45.55	696
"23498"	"Gm29391"	45.37	615
"23499"	"Gm29392"	45.24	2167
"23500"	"Gm29393"	39.94	968.5
"23501"	"Gm29394"	41.64	613.75
"23502"	"Gm29395"	45.38	1049
"23503"	"Gm29396"	50.61	716
"23504"	"Gm29397"	39.94	333
"23505"	"Gm29398"	38.33	1076.5
"23506"	"Gm29399"	40.11	847
"23507"	"Gm29400"	45.18	695
"23508"	"Gm29401"	45.04	615
"23509"	"Gm29402"	52.5	40
"23510"	"Gm29403"	45.2	615
"23511"	"Gm29404"	39.12	397
"23512"	"Gm29405"	39.23	370
"23513"	"Gm29406"	36.51	235
"23514"	"Gm29407"	43.68	696
"23515"	"Gm29408"	55.56	216
"23516"	"Gm29409"	40.35	599
"23517"	"Gm29410"	45.68	694
"23518"	"Gm29411"	45.11	696
"23519"	"Gm29412"	43.53	696
"23520"	"Gm29413"	35.27	880
"23521"	"Gm29414"	43.1	448
"23522"	"Gm29416"	39.82	817
"23523"	"Gm29417"	63.97	571
"23524"	"Gm29418"	46.02	647
"23525"	"Gm29420"	45.68	694
"23526"	"Gm29421"	40.04	968
"23527"	"Gm29422"	43.23	694
"23528"	"Gm29423"	40.29	553.125
"23529"	"Gm29424"	45.11	696
"23530"	"Gm29425"	40.04	968.5
"23531"	"Gm29426"	41.2	443.5
"23532"	"Gm29427"	43.42	1909
"23533"	"Gm29428"	52.57	409
"23534"	"Gm29429"	44.63	121
"23535"	"Gm29430"	46.49	1387
"23536"	"Gm29431"	57.54	449
"23537"	"Gm29432"	46.04	139
"23538"	"Gm29433"	39.76	253
"23539"	"Gm29434"	56.15	260
"23540"	"Gm29435"	43.69	689
"23541"	"Gm29436"	40.01	802.5
"23542"	"Gm29437"	43.82	696
"23543"	"Gm29438"	43.21	2613
"23544"	"Gm29439"	53.41	509
"23545"	"Gm29441"	50.24	211
"23546"	"Gm29442"	50.66	724
"23547"	"Gm29443"	48.24	408.5
"23548"	"Gm29444"	40.28	796.5
"23549"	"Gm29445"	40.61	967
"23550"	"Gm29446"	45.45	2166
"23551"	"Gm29447"	40.25	969
"23552"	"Gm29448"	45.37	615
"23553"	"Gm29449"	45.51	2168
"23554"	"Gm29450"	40.35	967
"23555"	"Gm29451"	43.39	696
"23556"	"Gm29452"	40.58	313
"23557"	"Gm29453"	39.56	1279
"23558"	"Gm29454"	51.15	393
"23559"	"Gm29455"	46.46	2014
"23560"	"Gm29456"	45.86	768
"23561"	"Gm29457"	40.15	968.5
"23562"	"Gm29458"	51.25	354
"23563"	"Gm29459"	44.31	518
"23564"	"Gm29460"	44.68	714
"23565"	"Gm29461"	39.16	4176
"23566"	"Gm29462"	54.86	288
"23567"	"Gm29464"	47.17	513
"23568"	"Gm29466"	50.95	174
"23569"	"Gm29467"	40.22	643.5
"23570"	"Gm29468"	43.53	696
"23571"	"Gm29469"	40.63	315
"23572"	"Gm29470"	44.54	696
"23573"	"Gm29471"	45.29	700
"23574"	"Gm29472"	45.22	2167
"23575"	"Gm29473"	40.32	967
"23576"	"Gm29474"	44.33	379
"23577"	"Gm29475"	37.62	312
"23578"	"Gm29476"	45.2	615
"23579"	"Gm29477"	49.01	499
"23580"	"Gm29478"	37.53	688
"23581"	"Gm29479"	48.35	455
"23582"	"Gm29480"	53.3	1655
"23583"	"Gm29481"	52.84	1049
"23584"	"Gm29482"	44.24	230
"23585"	"Gm29483"	52.27	1078
"23586"	"Gm29484"	41.98	324
"23587"	"Gm29485"	53.9	282
"23588"	"Gm29486"	49.46	372
"23589"	"Gm29487"	52.34	256
"23590"	"Gm29488"	37.72	2402
"23591"	"Gm29489"	39.53	324
"23592"	"Gm29490"	36.26	342
"23593"	"Gm29491"	49.96	506
"23594"	"Gm29492"	46.39	457
"23595"	"Gm29495"	35.59	664
"23596"	"Gm29496"	45.6	693
"23597"	"Gm29497"	40.49	967.5
"23598"	"Gm29498"	41.18	444.5
"23599"	"Gm29499"	43	486
"23600"	"Gm2950"	46.54	520
"23601"	"Gm29500"	40.86	1344
"23602"	"Gm29501"	49.3	530
"23603"	"Gm29502"	42.82	3739
"23604"	"Gm29503"	37	930
"23605"	"Gm29504"	41.31	444.5
"23606"	"Gm29505"	45.04	615
"23607"	"Gm29506"	40.04	2078
"23608"	"Gm29507"	44.6	2088
"23609"	"Gm29508"	54.52	625.5
"23610"	"Gm29509"	48.6	321
"23611"	"Gm2951"	44.52	490
"23612"	"Gm29511"	40.32	851.666666666667
"23613"	"Gm29512"	40	315
"23614"	"Gm29513"	36.14	202
"23615"	"Gm29514"	36.63	1412.5
"23616"	"Gm29515"	34.61	2077
"23617"	"Gm29516"	37.82	468
"23618"	"Gm29517"	46.6	351
"23619"	"Gm29518"	53.49	372
"23620"	"Gm29519"	45.45	398
"23621"	"Gm29520"	46.76	1067
"23622"	"Gm29521"	41.63	1238
"23623"	"Gm29522"	40.91	621
"23624"	"Gm29523"	43.78	699
"23625"	"Gm29524"	43.63	699
"23626"	"Gm29525"	43.78	699
"23627"	"Gm29526"	47.23	379
"23628"	"Gm29527"	40.62	622
"23629"	"Gm29528"	46.7	379
"23630"	"Gm29529"	46.2	714
"23631"	"Gm29530"	45.39	1956
"23632"	"Gm29531"	50.95	174
"23633"	"Gm29532"	40.8	529.5
"23634"	"Gm29533"	45.37	615
"23635"	"Gm29534"	47.38	382
"23636"	"Gm29535"	37.61	109
"23637"	"Gm29536"	40.38	3283
"23638"	"Gm29537"	40.35	967.5
"23639"	"Gm29538"	46.16	471
"23640"	"Gm29539"	54.28	758
"23641"	"Gm29540"	45.03	337
"23642"	"Gm29541"	51.03	678
"23643"	"Gm29542"	46.03	704
"23644"	"Gm29543"	49.64	967
"23645"	"Gm29544"	40.89	313
"23646"	"Gm29545"	43.66	694
"23647"	"Gm29546"	35.25	678
"23648"	"Gm29547"	39.94	968.5
"23649"	"Gm29548"	45.1	694
"23650"	"Gm29549"	40.32	967
"23651"	"Gm29550"	47.3	285
"23652"	"Gm29551"	43.7	698
"23653"	"Gm29552"	42.88	660
"23654"	"Gm29553"	44.44	279
"23655"	"Gm29554"	37.57	821
"23656"	"Gm29555"	40.28	849
"23657"	"Gm29556"	41.81	696
"23658"	"Gm29557"	39.23	370
"23659"	"Gm29558"	40.27	375
"23660"	"Gm29559"	43.82	696
"23661"	"Gm2956"	43.13	1202.5
"23662"	"Gm29560"	47.1	881
"23663"	"Gm29561"	46.8	631
"23664"	"Gm29562"	47.12	904
"23665"	"Gm29563"	46.17	496
"23666"	"Gm29564"	35.51	923
"23667"	"Gm29565"	40.09	968.5
"23668"	"Gm29566"	39.39	457
"23669"	"Gm29567"	44.88	615
"23670"	"Gm29568"	38.85	356
"23671"	"Gm29569"	40.2	968.5
"23672"	"Gm29570"	41.59	681
"23673"	"Gm29571"	42.01	1909
"23674"	"Gm29572"	49.54	283
"23675"	"Gm29573"	35.54	919
"23676"	"Gm29574"	43.68	696
"23677"	"Gm29575"	40.63	315
"23678"	"Gm29576"	44.4	678
"23679"	"Gm29577"	45.17	693
"23680"	"Gm29578"	41.33	444.5
"23681"	"Gm29579"	44.74	166
"23682"	"Gm29580"	45.64	166
"23683"	"Gm29581"	40.8	529.5
"23684"	"Gm29582"	36.9	931
"23685"	"Gm29584"	40.36	967.5
"23686"	"Gm29585"	47.69	591.333333333333
"23687"	"Gm29586"	40.44	615.875
"23688"	"Gm29587"	42.49	332
"23689"	"Gm29588"	41.95	298
"23690"	"Gm2959"	41.97	621
"23691"	"Gm29590"	48.68	1075.5
"23692"	"Gm29591"	38.82	357
"23693"	"Gm29592"	48.01	370
"23694"	"Gm29594"	55.31	398
"23695"	"Gm29596"	46.75	385
"23696"	"Gm29597"	43.18	308
"23697"	"Gm29598"	41.5	588
"23698"	"Gm29599"	43.36	422
"23699"	"Gm29600"	37.93	377
"23700"	"Gm29601"	38.61	1349
"23701"	"Gm29602"	53.39	442
"23702"	"Gm29603"	43.41	334
"23703"	"Gm29604"	52.15	163
"23704"	"Gm29605"	49.66	292
"23705"	"Gm29606"	40.27	969
"23706"	"Gm29607"	44.97	696
"23707"	"Gm29608"	44.71	463
"23708"	"Gm29609"	45.55	1868
"23709"	"Gm2961"	37.95	772
"23710"	"Gm29610"	45.47	453
"23711"	"Gm29611"	42.73	1011
"23712"	"Gm29612"	45.41	2168
"23713"	"Gm29613"	40.58	313
"23714"	"Gm29614"	43.52	694
"23715"	"Gm29615"	45.19	697
"23716"	"Gm29616"	40.38	1060
"23717"	"Gm29617"	40.31	563.75
"23718"	"Gm29618"	45.2	615
"23719"	"Gm2962"	41.96	336
"23720"	"Gm29622"	45.49	2165
"23721"	"Gm29623"	45.55	696
"23722"	"Gm29624"	40.17	754
"23723"	"Gm29625"	40.29	968.5
"23724"	"Gm29626"	42.4	360.5
"23725"	"Gm29627"	44.06	463
"23726"	"Gm29628"	40.37	968.5
"23727"	"Gm29629"	52.62	386
"23728"	"Gm29630"	45.75	359
"23729"	"Gm29631"	40.63	315
"23730"	"Gm29632"	45.48	2166
"23731"	"Gm29633"	40.16	434.25
"23732"	"Gm29634"	43.53	696
"23733"	"Gm29635"	40	315
"23734"	"Gm29636"	45.38	2169
"23735"	"Gm29637"	43.53	696
"23736"	"Gm29638"	45.42	371
"23737"	"Gm29639"	34.31	580
"23738"	"Gm29640"	43.17	278
"23739"	"Gm29641"	44.4	259
"23740"	"Gm29642"	40.36	921
"23741"	"Gm29644"	37.17	1341
"23742"	"Gm29645"	50.95	174
"23743"	"Gm29646"	40.32	962
"23744"	"Gm29647"	36.7	666
"23745"	"Gm29648"	36.43	650
"23746"	"Gm29649"	56.8	419
"23747"	"Gm2965"	50.15	343
"23748"	"Gm29650"	48.38	742
"23749"	"Gm29651"	45.77	697
"23750"	"Gm29652"	45.37	615
"23751"	"Gm29653"	45.64	166
"23752"	"Gm29654"	45.37	2169
"23753"	"Gm29655"	40.86	529.5
"23754"	"Gm29656"	50.95	174
"23755"	"Gm29657"	42.39	342
"23756"	"Gm29658"	44.35	230
"23757"	"Gm29659"	43.53	696
"23758"	"Gm2966"	44.34	481
"23759"	"Gm29660"	45.51	2166
"23760"	"Gm29661"	40.32	315
"23761"	"Gm29662"	40.1	968.5
"23762"	"Gm29663"	40.68	853
"23763"	"Gm29664"	43.2	463
"23764"	"Gm29665"	27.65	528
"23765"	"Gm29666"	44.97	8038
"23766"	"Gm29667"	52.45	490
"23767"	"Gm29668"	52.7	315
"23768"	"Gm29670"	42.27	2491
"23769"	"Gm29671"	45.38	2166
"23770"	"Gm29672"	40.14	734.5
"23771"	"Gm29674"	39.14	2409.33333333333
"23772"	"Gm29675"	49.25	5348
"23773"	"Gm29676"	44.81	1026.5
"23774"	"Gm29677"	42.43	1972
"23775"	"Gm29678"	46.83	1134
"23776"	"Gm29680"	38.06	2823
"23777"	"Gm29681"	44.87	4233
"23778"	"Gm29682"	49.79	1251
"23779"	"Gm29683"	42.65	1201.66666666667
"23780"	"Gm29684"	43.84	1982
"23781"	"Gm29685"	40.09	2365
"23782"	"Gm29686"	37.63	943.666666666667
"23783"	"Gm29687"	42.01	879
"23784"	"Gm29689"	43.12	589
"23785"	"Gm29695"	52.23	5271
"23786"	"Gm29696"	53.67	872
"23787"	"Gm29697"	49.06	1070
"23788"	"Gm29704"	49.01	253
"23789"	"Gm29705"	58.86	474
"23790"	"Gm29707"	46.01	575
"23791"	"Gm29708"	42.92	946
"23792"	"Gm29711"	50.55	455
"23793"	"Gm29717"	50.52	351
"23794"	"Gm29718"	54.09	477
"23795"	"Gm29719"	47.12	1337.5
"23796"	"Gm29721"	47.46	985
"23797"	"Gm29724"	44.33	1884
"23798"	"Gm29725"	50.12	407
"23799"	"Gm29730"	45.06	1396
"23800"	"Gm29735"	64.24	660
"23801"	"Gm29736"	52.47	385
"23802"	"Gm29737"	33.33	393
"23803"	"Gm29739"	54.63	529
"23804"	"Gm2974"	43.07	1218.5
"23805"	"Gm29740"	35.39	655
"23806"	"Gm29741"	56.06	421
"23807"	"Gm29742"	46.49	385
"23808"	"Gm29745"	50.95	687
"23809"	"Gm29747"	41.88	585
"23810"	"Gm29748"	47.67	258
"23811"	"Gm2975"	45.24	820
"23812"	"Gm29753"	50.1	485
"23813"	"Gm29754"	43.58	358
"23814"	"Gm29755"	50.11	948
"23815"	"Gm29759"	41.9	327
"23816"	"Gm2976"	54	513
"23817"	"Gm29761"	40.59	1939
"23818"	"Gm29763"	45.45	616
"23819"	"Gm29764"	50.06	803
"23820"	"Gm29767"	47.89	403
"23821"	"Gm29770"	46.77	310
"23822"	"Gm29771"	41.94	1423
"23823"	"Gm29773"	47.22	1895
"23824"	"Gm29774"	49.31	436
"23825"	"Gm29776"	50.59	1742
"23826"	"Gm29778"	53.43	466
"23827"	"Gm29781"	50.21	478
"23828"	"Gm29783"	54.47	369
"23829"	"Gm29784"	46.31	406
"23830"	"Gm29785"	42.56	383
"23831"	"Gm29787"	55.71	849
"23832"	"Gm29788"	45.09	683.5
"23833"	"Gm2979"	46.65	463
"23834"	"Gm29791"	59.62	374.5
"23835"	"Gm29793"	54.13	460
"23836"	"Gm29794"	46.09	1247
"23837"	"Gm29797"	52.42	755
"23838"	"Gm29799"	54.21	487
"23839"	"Gm29800"	49.36	389
"23840"	"Gm29803"	52.8	375
"23841"	"Gm29805"	49.28	1099
"23842"	"Gm29807"	53.49	372
"23843"	"Gm29808"	46.15	468
"23844"	"Gm29809"	38.95	493
"23845"	"Gm2981"	46.4	694
"23846"	"Gm29811"	44.81	1671
"23847"	"Gm29813"	49.44	447
"23848"	"Gm29815"	41.57	178
"23849"	"Gm29817"	35.47	172
"23850"	"Gm29818"	35.76	165
"23851"	"Gm29819"	35.29	153
"23852"	"Gm29823"	37.95	759
"23853"	"Gm29824"	42.09	3285
"23854"	"Gm29825"	40.23	3775
"23855"	"Gm29839"	50	174
"23856"	"Gm29844"	42.66	511
"23857"	"Gm29848"	37.63	295
"23858"	"Gm29856"	46.72	856
"23859"	"Gm2986"	42.93	382
"23860"	"Gm29860"	40.99	639
"23861"	"Gm29863"	42.7	1017
"23862"	"Gm29865"	40.37	451
"23863"	"Gm29866"	35.58	923
"23864"	"Gm2987"	43	1693
"23865"	"Gm29880"	44.49	1477
"23866"	"Gm29884"	51.66	453
"23867"	"Gm29895"	44.4	4883
"23868"	"Gm2990"	47.07	709
"23869"	"Gm29904"	39.22	904.5
"23870"	"Gm29909"	49.73	720.5
"23871"	"Gm2991"	58.96	480
"23872"	"Gm29918"	55.59	198
"23873"	"Gm29920"	41.91	754
"23874"	"Gm29926"	50.12	660
"23875"	"Gm29927"	42.49	3602
"23876"	"Gm29946"	41.34	2550
"23877"	"Gm29950"	42.62	237
"23878"	"Gm2996"	44.88	537
"23879"	"Gm29961"	45.81	640.5
"23880"	"Gm29966"	43.96	4241
"23881"	"Gm29968"	41.61	1387
"23882"	"Gm29977"	47.24	724
"23883"	"Gm2999"	44.61	428
"23884"	"Gm29992"	43.91	600.5
"23885"	"Gm29994"	46.19	1193
"23886"	"Gm29999"	44.72	1776
"23887"	"Gm2a"	48.96	4127
"23888"	"Gm30003"	49.02	1433
"23889"	"Gm30008"	48.32	526
"23890"	"Gm30015"	50.55	1172.33333333333
"23891"	"Gm30018"	46.42	543
"23892"	"Gm3002"	42.71	1199.5
"23893"	"Gm30023"	55.01	889
"23894"	"Gm30025"	65.8	728
"23895"	"Gm30034"	37.38	248
"23896"	"Gm30042"	53.08	2372
"23897"	"Gm30043"	40.7	733
"23898"	"Gm30045"	40.05	849.666666666667
"23899"	"Gm3005"	42.49	1199.5
"23900"	"Gm30052"	45.83	913
"23901"	"Gm30054"	43.68	1899
"23902"	"Gm30055"	48.57	803
"23903"	"Gm30074"	45.72	2541
"23904"	"Gm30075"	43.82	3005
"23905"	"Gm3008"	41.98	571
"23906"	"Gm30082"	53.97	835
"23907"	"Gm30083"	46.05	1335.5
"23908"	"Gm30085"	45.75	396
"23909"	"Gm30091"	44.72	377
"23910"	"Gm30093"	48.03	381
"23911"	"Gm30094"	45.51	694
"23912"	"Gm30097"	43.24	388
"23913"	"Gm3010"	41.52	448
"23914"	"Gm30108"	49.74	449
"23915"	"Gm3011"	49.66	582
"23916"	"Gm30117"	47.15	937
"23917"	"Gm3012"	42.11	798
"23918"	"Gm30122"	49.2	1212.66666666667
"23919"	"Gm30124"	45.04	1230
"23920"	"Gm30127"	41.91	978
"23921"	"Gm30132"	43.86	3562
"23922"	"Gm30146"	45.89	605
"23923"	"Gm3015"	44.04	1013.5
"23924"	"Gm30155"	39.23	339
"23925"	"Gm30159"	38.31	1464.75
"23926"	"Gm30162"	38.75	713.5
"23927"	"Gm30165"	38.96	1961
"23928"	"Gm3017"	49.56	1126
"23929"	"Gm30172"	47.42	693
"23930"	"Gm30173"	44.39	1128
"23931"	"Gm30174"	41.05	444.5
"23932"	"Gm30175"	45.04	615
"23933"	"Gm30177"	50.35	579
"23934"	"Gm30190"	40.88	475
"23935"	"Gm30191"	54.89	647
"23936"	"Gm30192"	43.44	1713.5
"23937"	"Gm30196"	56.25	160
"23938"	"Gm30198"	44.13	824
"23939"	"Gm3020"	43.27	1191.5
"23940"	"Gm30211"	39.7	3078
"23941"	"Gm30214"	44.03	1383
"23942"	"Gm30228"	38.27	1949
"23943"	"Gm30232"	47.2	1383.5
"23944"	"Gm30238"	51.36	2603
"23945"	"Gm30239"	43.58	705.5
"23946"	"Gm30246"	42.2	3000
"23947"	"Gm3025"	42.4	489
"23948"	"Gm30251"	46.56	567
"23949"	"Gm30262"	43.41	791
"23950"	"Gm3027"	44.44	451
"23951"	"Gm30270"	39.77	524
"23952"	"Gm30275"	43.75	457
"23953"	"Gm3028"	44.77	1119
"23954"	"Gm30280"	47.71	262
"23955"	"Gm30285"	45.97	422
"23956"	"Gm30288"	44.91	1641
"23957"	"Gm3029"	42.24	801
"23958"	"Gm30292"	42.28	3000
"23959"	"Gm3030"	42.89	516
"23960"	"Gm30301"	46.34	652
"23961"	"Gm30302"	44.45	1519
"23962"	"Gm30312"	44.4	696
"23963"	"Gm30313"	42.43	597
"23964"	"Gm30329"	43.76	3077
"23965"	"Gm3033"	42.02	938
"23966"	"Gm30332"	38.21	2345
"23967"	"Gm30339"	41.1	2538
"23968"	"Gm30340"	33.34	2198
"23969"	"Gm30341"	44.64	289
"23970"	"Gm30346"	50.79	1699
"23971"	"Gm30353"	40.59	529.5
"23972"	"Gm30363"	47.07	2771.5
"23973"	"Gm30371"	43.15	4425
"23974"	"Gm30373"	49.65	3104.5
"23975"	"Gm30381"	47.4	1119
"23976"	"Gm30382"	41.74	1377.33333333333
"23977"	"Gm30400"	45.38	2293.5
"23978"	"Gm30409"	47.07	229
"23979"	"Gm30411"	43.37	1011
"23980"	"Gm30414"	37	2596
"23981"	"Gm30420"	47.16	2034
"23982"	"Gm3043"	42.07	821
"23983"	"Gm30437"	55.12	1201
"23984"	"Gm3045"	53.24	1825
"23985"	"Gm30454"	42.97	543
"23986"	"Gm30459"	42.27	1193
"23987"	"Gm30467"	43.64	1331
"23988"	"Gm3047"	42.67	720
"23989"	"Gm30484"	34.19	449
"23990"	"Gm30489"	40.81	1746
"23991"	"Gm30498"	49.53	615
"23992"	"Gm30504"	41.46	1130.66666666667
"23993"	"Gm30505"	47.09	1769
"23994"	"Gm30517"	51.42	772
"23995"	"Gm3052"	43.82	1526.5
"23996"	"Gm30524"	42.13	1353
"23997"	"Gm3053"	44.71	616
"23998"	"Gm30531"	39.92	1320.33333333333
"23999"	"Gm30534"	41.06	207
"24000"	"Gm3054"	47.49	265
"24001"	"Gm30541"	47.71	1666
"24002"	"Gm3055"	40.98	1804
"24003"	"Gm30551"	43.86	1657.5
"24004"	"Gm30556"	49.13	409
"24005"	"Gm30557"	47.49	349
"24006"	"Gm30563"	44.19	2114.5
"24007"	"Gm30564"	42.42	2063
"24008"	"Gm30567"	47.56	500
"24009"	"Gm30570"	43.83	2651
"24010"	"Gm30571"	52.21	655
"24011"	"Gm30584"	41.47	217
"24012"	"Gm30593"	43.67	1177
"24013"	"Gm30598"	45.37	615
"24014"	"Gm30600"	41.38	310
"24015"	"Gm30606"	42.11	847
"24016"	"Gm30613"	40.87	512
"24017"	"Gm30619"	39.71	686
"24018"	"Gm30624"	42.33	628
"24019"	"Gm30638"	36.62	656
"24020"	"Gm30641"	39.41	3748
"24021"	"Gm30645"	41.94	961
"24022"	"Gm30646"	45	180
"24023"	"Gm30648"	39.53	1190.5
"24024"	"Gm30652"	49.53	430
"24025"	"Gm30655"	43.7	2095.5
"24026"	"Gm30667"	38.23	870
"24027"	"Gm30671"	60.69	318
"24028"	"Gm30674"	42	392
"24029"	"Gm30676"	40.17	791.333333333333
"24030"	"Gm30684"	47.82	600
"24031"	"Gm30686"	40.46	528.5
"24032"	"Gm30691"	43.3	595
"24033"	"Gm30692"	44.36	801
"24034"	"Gm30694"	46.27	1230
"24035"	"Gm30695"	43.35	1393
"24036"	"Gm30698"	40.24	3198
"24037"	"Gm30705"	40.02	847
"24038"	"Gm30708"	48.4	312
"24039"	"Gm30709"	43.57	903.333333333333
"24040"	"Gm30717"	50.58	494
"24041"	"Gm3072"	43.91	1395
"24042"	"Gm30725"	46.32	1419
"24043"	"Gm30726"	41.56	1008
"24044"	"Gm30731"	49.86	825
"24045"	"Gm30735"	42.92	726
"24046"	"Gm30737"	35.66	923
"24047"	"Gm30738"	40.44	502
"24048"	"Gm30747"	47.54	467
"24049"	"Gm3076"	47.01	451
"24050"	"Gm3077"	41.97	627
"24051"	"Gm30771"	47.46	737
"24052"	"Gm30781"	53.2	216
"24053"	"Gm30784"	39.4	794
"24054"	"Gm30790"	39.8	883.5
"24055"	"Gm30794"	45.01	1325
"24056"	"Gm30806"	45.73	1138
"24057"	"Gm30808"	47.14	845
"24058"	"Gm3081"	35.87	3025
"24059"	"Gm30835"	39.45	689
"24060"	"Gm30839"	40.93	259
"24061"	"Gm3084"	46.99	598
"24062"	"Gm30849"	37.53	1379
"24063"	"Gm30853"	37.1	872
"24064"	"Gm30858"	45.04	615
"24065"	"Gm3086"	40.25	465
"24066"	"Gm30873"	46.15	1222
"24067"	"Gm30881"	48.02	564
"24068"	"Gm30889"	45.26	1045
"24069"	"Gm3089"	41.87	1395
"24070"	"Gm30893"	48.2	746
"24071"	"Gm30906"	44.28	535
"24072"	"Gm3091"	46.07	484
"24073"	"Gm30928"	47.14	365
"24074"	"Gm30929"	42.55	2210
"24075"	"Gm30931"	43.4	1422.5
"24076"	"Gm30932"	44.62	274
"24077"	"Gm30933"	40.16	381
"24078"	"Gm30934"	51.67	815
"24079"	"Gm30938"	46.24	549
"24080"	"Gm30946"	51.66	724
"24081"	"Gm30948"	40.35	4827
"24082"	"Gm3095"	43.01	1568
"24083"	"Gm30954"	36.82	1210
"24084"	"Gm3096"	53.3	364
"24085"	"Gm30961"	43.18	690
"24086"	"Gm30970"	49.86	363
"24087"	"Gm30978"	46.86	1066
"24088"	"Gm30984"	55.23	423
"24089"	"Gm3099"	42.06	1341.5
"24090"	"Gm31013"	43.75	715
"24091"	"Gm31019"	39.12	992
"24092"	"Gm3102"	43.79	489
"24093"	"Gm31024"	46.15	2353
"24094"	"Gm31025"	39.9	482
"24095"	"Gm31026"	40.27	821
"24096"	"Gm3103"	49.34	752
"24097"	"Gm31036"	51.02	521
"24098"	"Gm3104"	45.69	473
"24099"	"Gm31045"	45.71	922
"24100"	"Gm31048"	42.83	1061
"24101"	"Gm31049"	46.43	1302
"24102"	"Gm3106"	42.91	2383
"24103"	"Gm31063"	40.25	580
"24104"	"Gm31070"	39.88	173
"24105"	"Gm31072"	37.96	297
"24106"	"Gm31084"	41.48	704
"24107"	"Gm31086"	36.44	886
"24108"	"Gm31087"	42.59	647
"24109"	"Gm31104"	44.68	753
"24110"	"Gm31105"	65.69	687
"24111"	"Gm31107"	45.7	640
"24112"	"Gm31108"	44.63	1633
"24113"	"Gm3111"	42.47	490
"24114"	"Gm31121"	39.19	1413
"24115"	"Gm31123"	35.37	666
"24116"	"Gm31126"	41.35	533
"24117"	"Gm31135"	41.31	1468.5
"24118"	"Gm31138"	40.76	1705
"24119"	"Gm31143"	45.53	429
"24120"	"Gm3115"	42.08	1207.5
"24121"	"Gm31152"	41.83	2171
"24122"	"Gm3116"	38.11	1116
"24123"	"Gm31166"	48.35	618.666666666667
"24124"	"Gm31172"	41.57	321
"24125"	"Gm31181"	44.93	2283
"24126"	"Gm31182"	40.66	2391
"24127"	"Gm31186"	45.11	696
"24128"	"Gm31191"	49.81	269
"24129"	"Gm31205"	38.38	568
"24130"	"Gm3121"	50.74	406
"24131"	"Gm31211"	40.71	253
"24132"	"Gm31218"	42.29	1660.5
"24133"	"Gm31219"	39.31	1342.5
"24134"	"Gm31224"	48.55	513
"24135"	"Gm31227"	41.61	585
"24136"	"Gm3123"	44.37	480
"24137"	"Gm31230"	40.32	785
"24138"	"Gm31243"	39.52	630
"24139"	"Gm31251"	49.09	1248
"24140"	"Gm31256"	56.13	506
