"Gene"	"GC_content"	"Mean_transcript_length"
"21753"	"OR6C2"	35.01	1575.33333333333
"21754"	"OR6C3"	32.55	1123.33333333333
"21755"	"OR6C4"	36.29	3725.33333333333
"21756"	"OR6C5P"	38.35	923
"21757"	"OR6C6"	34.28	1521
"21758"	"OR6C64P"	39.64	825
"21759"	"OR6C65"	37.08	1076
"21760"	"OR6C66P"	39.87	2199.33333333333
"21761"	"OR6C68"	36.53	939
"21762"	"OR6C69P"	41.66	893
"21763"	"OR6C70"	36.85	939
"21764"	"OR6C71P"	32	1010
"21765"	"OR6C72P"	39.46	892
"21766"	"OR6C73P"	41.06	358
"21767"	"OR6C74"	38.46	1105
"21768"	"OR6C75"	35.8	2339.5
"21769"	"OR6C76"	40.15	939
"21770"	"OR6C7P"	38.87	934
"21771"	"OR6D1P"	45.1125	3007
"21772"	"OR6E1P"	51.79	923
"21773"	"OR6F1"	38	1374.16666666667
"21774"	"OR6J1"	49.44	4165
"21775"	"OR6K1P"	45.42	971
"21776"	"OR6K2"	45.23	975
"21777"	"OR6K3"	37.8	1420
"21778"	"OR6K4P"	45.03	955
"21779"	"OR6K5P"	47.8	945
"21780"	"OR6K6"	45.65	1172
"21781"	"OR6L1P"	59.23	910
"21782"	"OR6L2P"	59.14	925
"21783"	"OR6M1"	45.49	1053
"21784"	"OR6M2P"	39.74	1467
"21785"	"OR6M3P"	48.43	700
"21786"	"OR6N1"	38.2	1309.33333333333
"21787"	"OR6N2"	37.03	2204.5
"21788"	"OR6P1"	37.83	2104.5
"21789"	"OR6Q1"	50	1002
"21790"	"OR6R1P"	50.43	940
"21791"	"OR6R2P"	52	300
"21792"	"OR6S1"	50.3	996
"21793"	"OR6T1"	50.14	1089
"21794"	"OR6U2P"	40.53	2658
"21795"	"OR6V1"	54.09	1028
"21796"	"OR6W1P"	51.91	1099
"21797"	"OR6X1"	46.41	1058
"21798"	"OR6Y1"	37.53	3269.33333333333
"21799"	"OR7A10"	42.43	1388.5
"21800"	"OR7A11P"	47.85	953
"21801"	"OR7A15P"	45.69	1009
"21802"	"OR7A17"	40.69	2777
"21803"	"OR7A18P"	46.57	277
"21804"	"OR7A19P"	35.88	733
"21805"	"OR7A1P"	41.48	1064
"21806"	"OR7A2P"	42.91	1074.5
"21807"	"OR7A3P"	46.75	907
"21808"	"OR7A5"	41.65	2622.5
"21809"	"OR7A8P"	46.44	913
"21810"	"OR7C1"	41.86	6708.16666666667
"21811"	"OR7D1P"	51.34	933
"21812"	"OR7D2"	41.88	3210
"21813"	"OR7D4"	42.29	3651.66666666667
"21814"	"OR7E100P"	46.7	1015
"21815"	"OR7E101P"	46	513
"21816"	"OR7E102P"	47.88	1015
"21817"	"OR7E103P"	49.51	911
"21818"	"OR7E104P"	48.29	1107.83333333333
"21819"	"OR7E105P"	49.65	993
"21820"	"OR7E106P"	47.8	1021
"21821"	"OR7E108P"	48.94	991
"21822"	"OR7E109P"	49.12	855
"21823"	"OR7E10P"	48.13	991
"21824"	"OR7E110P"	51.57	574
"21825"	"OR7E111P"	48.22	1014
"21826"	"OR7E115P"	47.95	1024
"21827"	"OR7E116P"	48.48	957
"21828"	"OR7E117P"	47.66	1112
"21829"	"OR7E11P"	46.57	2041
"21830"	"OR7E121P"	47.65	1022
"21831"	"OR7E122P"	43.94	3594
"21832"	"OR7E125P"	49.29	846
"21833"	"OR7E126P"	49.44	888
"21834"	"OR7E128P"	48.44	1024
"21835"	"OR7E129P"	48.76	968
"21836"	"OR7E12P"	48.72	973
"21837"	"OR7E130P"	48.34	964
"21838"	"OR7E136P"	49.36	1015
"21839"	"OR7E13P"	46.81	910
"21840"	"OR7E140P"	49.03	1026
"21841"	"OR7E145P"	48.61	973
"21842"	"OR7E148P"	50.36	971
"21843"	"OR7E149P"	49.07	1023
"21844"	"OR7E14P"	45.53	1200.33333333333
"21845"	"OR7E154P"	49.515	932
"21846"	"OR7E155P"	49.11	1014
"21847"	"OR7E156P"	58.73	565
"21848"	"OR7E157P"	49.62	911
"21849"	"OR7E158P"	48.68	910
"21850"	"OR7E159P"	50.67	298
"21851"	"OR7E15P"	49.585	967
"21852"	"OR7E161P"	44.76	1000
"21853"	"OR7E162P"	48.88	1029
"21854"	"OR7E163P"	49.89	894
"21855"	"OR7E16P"	48.02	885
"21856"	"OR7E18P"	46.58	702
"21857"	"OR7E19P"	42.31	889
"21858"	"OR7E1P"	49.27	958
"21859"	"OR7E21P"	49.75	987
"21860"	"OR7E22P"	43.93	1143.66666666667
"21861"	"OR7E23P"	49.1	1000
"21862"	"OR7E24"	42.58	1632.5
"21863"	"OR7E25P"	42.91	3434
"21864"	"OR7E26P"	48.41	1006
"21865"	"OR7E28P"	49.13	975
"21866"	"OR7E29P"	48.73	907
"21867"	"OR7E2P"	47.47	889
"21868"	"OR7E31P"	49.1	886
"21869"	"OR7E33P"	49.28	966
"21870"	"OR7E35P"	47.79	881
"21871"	"OR7E36P"	49.37	954
"21872"	"OR7E37P"	49.72	897
"21873"	"OR7E38P"	49.34	985
"21874"	"OR7E39P"	52	375
"21875"	"OR7E41P"	46.29	1024
"21876"	"OR7E43P"	49.78	920
"21877"	"OR7E46P"	48.09	1019
"21878"	"OR7E47P"	47.23	649
"21879"	"OR7E4P"	47.78	1013
"21880"	"OR7E53P"	49.78	904
"21881"	"OR7E55P"	48.49	895
"21882"	"OR7E59P"	49.1	1000
"21883"	"OR7E5P"	47.17	706
"21884"	"OR7E62P"	45.49	477
"21885"	"OR7E66P"	48.69	955
"21886"	"OR7E7P"	47.53	1012
"21887"	"OR7E83P"	48.87	970
"21888"	"OR7E84P"	49.11	1010
"21889"	"OR7E85P"	47.92	985
"21890"	"OR7E86P"	48.79	990
"21891"	"OR7E87P"	49.19	929
"21892"	"OR7E89P"	48.42	822
"21893"	"OR7E8P"	49.3	1000
"21894"	"OR7E90P"	48.3	1029
"21895"	"OR7E91P"	44.84	1032
"21896"	"OR7E93P"	48.62	907
"21897"	"OR7E94P"	43.43	582
"21898"	"OR7E96P"	49.08	976
"21899"	"OR7E97P"	47.68	1015
"21900"	"OR7E99P"	50.11	922
"21901"	"OR7G1"	45.51	936
"21902"	"OR7G15P"	43.24	333
"21903"	"OR7G2"	45.24	2026.5
"21904"	"OR7G3"	48.14	939
"21905"	"OR7H1P"	51.3	922
"21906"	"OR7H2P"	46.08	306
"21907"	"OR7K1P"	44.49	926
"21908"	"OR7L1P"	44.29	526
"21909"	"OR7M1P"	48.22	533
"21910"	"OR8A1"	39.99	2205
"21911"	"OR8A2P"	45.38	952
"21912"	"OR8A3P"	47.2	286
"21913"	"OR8B10P"	47.64	932
"21914"	"OR8B12"	39.71	1139
"21915"	"OR8B1P"	41.98	1048
"21916"	"OR8B2"	41.18	999
"21917"	"OR8B3"	39.42	1556
"21918"	"OR8B4"	46.06	990
"21919"	"OR8B5P"	41.32	910
"21920"	"OR8B6P"	43.18	880
"21921"	"OR8B7P"	40.7	919
"21922"	"OR8B8"	43.2	2473.5
"21923"	"OR8B9P"	40.5	3070.5
"21924"	"OR8C1P"	42.92	925
"21925"	"OR8D1"	37.04	5865.66666666667
"21926"	"OR8D2"	42.82	1051
"21927"	"OR8D4"	37.14	2117.5
"21928"	"OR8F1P"	45.91	930
"21929"	"OR8G1"	34.26	2995.5
"21930"	"OR8G2P"	46.92	908
"21931"	"OR8G3P"	36.97	1173.33333333333
"21932"	"OR8G5"	34.13	1252.33333333333
"21933"	"OR8G7P"	41.14	848
"21934"	"OR8H1"	36.224	1371.4
"21935"	"OR8H2"	32.3	2406
"21936"	"OR8H3"	42.71	939
"21937"	"OR8I1P"	41.57	931
"21938"	"OR8I2"	42.28	1010
"21939"	"OR8I4P"	40.43	141
"21940"	"OR8J1"	36.15	1180.5
"21941"	"OR8J2"	40.24	1915.5
"21942"	"OR8J3"	33.55	2537
"21943"	"OR8K1"	39.175	1023.5
"21944"	"OR8K2P"	36.68	927
"21945"	"OR8K3"	34.1	1674
"21946"	"OR8K4P"	34.75	872
"21947"	"OR8K5"	40.04	924
"21948"	"OR8L1P"	36.96	955
"21949"	"OR8Q1P"	42.14	655
"21950"	"OR8R1P"	44.81	764
"21951"	"OR8S1"	45.06	1009.5
"21952"	"OR8S21P"	46.81	188
"21953"	"OR8T1P"	49.35	918
"21954"	"OR8U1"	43.87	930
"21955"	"OR8U8"	42.81	960
"21956"	"OR8U9"	44.19	930
"21957"	"OR8V1P"	38.03	873
"21958"	"OR8X1P"	36.25	869
"21959"	"OR9A1P"	44.76	644
"21960"	"OR9A2"	44.8	1038
"21961"	"OR9A3P"	46.13	668.5
"21962"	"OR9A4"	42.8	1555.5
"21963"	"OR9G1"	39.6566666666667	1815.66666666667
"21964"	"OR9G2P"	45.45	880
"21965"	"OR9G3P"	47.71	918
"21966"	"OR9G4"	40.5716666666667	2039.5
"21967"	"OR9G9"	47.93	918
"21968"	"OR9H1P"	35.87	4632
"21969"	"OR9I1"	38.32	2385.33333333333
"21970"	"OR9I2P"	46.95	903
"21971"	"OR9I3P"	48.3	942
"21972"	"OR9K1P"	36.43	2079
"21973"	"OR9K2"	34.18	1317.5
"21974"	"OR9L1P"	44.75	933
"21975"	"OR9M1P"	35.79	2042
"21976"	"OR9N1P"	38.65	407
"21977"	"OR9P1P"	43.48	281
"21978"	"OR9Q1"	40.01	2311
"21979"	"OR9Q2"	40.57	2429.5
"21980"	"OR9R1P"	39.91	877
"21981"	"OR9S24P"	43.33	403
"21982"	"ORAI1"	53.67	1495.33333333333
"21983"	"ORAI2"	54.68	4522.5
"21984"	"ORAI3"	54.21	1300.25
"21985"	"ORAOV1P1"	51.39	395
"21986"	"ORC1"	44.74	3100.5
"21987"	"ORC2"	39.06	1363.28571428571
"21988"	"ORC3"	38.95	1517.33333333333
"21989"	"ORC4"	36.15	2459.1875
"21990"	"ORC5"	36.03	1101.125
"21991"	"ORC6"	44.16	1199.77777777778
"21992"	"ORM1"	55.09	612
"21993"	"ORM2"	55.17	764
"21994"	"ORMDL1"	37.52	1514.85714285714
"21995"	"ORMDL2"	46.24	957
"21996"	"ORMDL3"	57.09	1114.375
"21997"	"OS9"	43.99	1474.63636363636
"21998"	"OSBP"	42.65	2192.33333333333
"21999"	"OSBP2"	48.17	2020.73684210526
"22000"	"OSBPL10"	42.45	1410.94736842105
"22001"	"OSBPL10-AS1"	44.31	484.125
"22002"	"OSBPL11"	39.36	4598
"22003"	"OSBPL1A"	40.87	1205.88235294118
"22004"	"OSBPL2"	52.75	2376.92857142857
"22005"	"OSBPL3"	40.72	2237
"22006"	"OSBPL5"	57	1592.33333333333
"22007"	"OSBPL6"	39.34	3805.22222222222
"22008"	"OSBPL7"	57.86	2102.27272727273
"22009"	"OSBPL8"	36.48	2051.11111111111
"22010"	"OSBPL9"	40.08	1697.48148148148
"22011"	"OSBPL9P1"	38.8	1469
"22012"	"OSBPL9P2"	40.47	1228
"22013"	"OSBPL9P3"	41.68	595
"22014"	"OSBPL9P4"	39	1800
"22015"	"OSBPL9P5"	38.6	171
"22016"	"OSCAR"	53.0503703703704	1631
"22017"	"OSCP1"	45.44	798.333333333333
"22018"	"OSER1"	40.48	1862.5
"22019"	"OSER1-DT"	46.04	1895.5
"22020"	"OSGEP"	45.08	1108.41666666667
"22021"	"OSGEPL1"	39.12	1452.75
"22022"	"OSGEPL1-AS1"	40.66	539.666666666667
"22023"	"OSGIN1"	55.7	1387.375
"22024"	"OSGIN2"	38.21	3307.5
"22025"	"OSM"	60.33	1109.66666666667
"22026"	"OSMR"	40.64	1809.2
"22027"	"OSMR-AS1"	41.33	992.571428571429
"22028"	"OSR1"	55.71	2219.33333333333
"22029"	"OSR2"	51.03	1244.2
"22030"	"OST4"	54.69	486.333333333333
"22031"	"OSTC"	39.57	712
"22032"	"OSTCP1"	45.34	822.5
"22033"	"OSTCP2"	42.12	444
"22034"	"OSTCP4"	43.43	449
"22035"	"OSTCP5"	43.71	453
"22036"	"OSTCP6"	41.79	457
"22037"	"OSTCP8"	44.2	448
"22038"	"OSTF1"	40.26	1348
"22039"	"OSTF1P1"	45.65	609
"22040"	"OSTM1"	42.48	1444.42857142857
"22041"	"OSTM1-AS1"	42.71	2001
"22042"	"OSTN"	36.16	1768
"22043"	"OSTN-AS1"	37	512.5
"22044"	"OTC"	39.3	1151
"22045"	"OTOA"	44.79	3149.44444444444
"22046"	"OTOAP1"	44.14	1936.5
"22047"	"OTOF"	52.81	4288.75
"22048"	"OTOG"	48.8	4637.66666666667
"22049"	"OTOGL"	36.8	4637.11111111111
"22050"	"OTOL1"	39.13	1434
"22051"	"OTOP1"	45.55	1864
"22052"	"OTOP2"	55.73	1606
"22053"	"OTOP3"	53.63	2064
"22054"	"OTOR"	41.74	1031.66666666667
"22055"	"OTOS"	57.2	608
"22056"	"OTP"	48.47	2312
"22057"	"OTUB1"	59.12	1489.91666666667
"22058"	"OTUB2"	52.72	2485.75
"22059"	"OTUD1"	49.91	2933
"22060"	"OTUD3"	41.39	2416.33333333333
"22061"	"OTUD4"	37.6	2231.6
"22062"	"OTUD4P1"	44.15	3067
"22063"	"OTUD5"	49.93	1937.125
"22064"	"OTUD6A"	57.52	1723
"22065"	"OTUD6B"	34.94	2689.16666666667
"22066"	"OTUD6B-AS1"	35.85	3711.25
"22067"	"OTUD7A"	43.36	4138.75
"22068"	"OTUD7B"	42.48	4721.66666666667
"22069"	"OTULIN"	41.68	1852.66666666667
"22070"	"OTULINL"	42.83	2668
"22071"	"OTX1"	59.54	1635.83333333333
"22072"	"OTX2"	45.57	1641.09090909091
"22073"	"OTX2-AS1"	39.51	1295.4
"22074"	"OTX2P1"	49.72	354
"22075"	"OVAAL"	42.73	1546.83333333333
"22076"	"OVCA2"	58.97	1031
"22077"	"OVCH1"	37.28	1484.66666666667
"22078"	"OVCH1-AS1"	37.75	2044.75
"22079"	"OVCH2"	41.42	1360.75
"22080"	"OVGP1"	45.67	1106
"22081"	"OVOL1"	60.15	1773.33333333333
"22082"	"OVOL1-AS1"	56.05	486.333333333333
"22083"	"OVOL2"	46.79	920.8
"22084"	"OVOL3"	56.38	685
"22085"	"OXA1L"	46.65	1312.41666666667
"22086"	"OXCT1"	37.45	1125.57142857143
"22087"	"OXCT1-AS1"	49.76	1475
"22088"	"OXCT2"	63.36	1826
"22089"	"OXCT2P1"	63.26	1535
"22090"	"OXER1"	61.54	1781
"22091"	"OXGR1"	42.74	1205.25
"22092"	"OXLD1"	62.12	859.285714285714
"22093"	"OXNAD1"	42.08	1962.66666666667
"22094"	"OXR1"	36.58	2088
"22095"	"OXSM"	42	819.666666666667
"22096"	"OXSR1"	38.68	1643
"22097"	"OXT"	71.94	513
"22098"	"OXTR"	50	1559.75
"22099"	"P2RX1"	55.64	1815
"22100"	"P2RX2"	67.12	1408.375
"22101"	"P2RX3"	50.22	1610.75
"22102"	"P2RX4"	50.4	1612.42857142857
"22103"	"P2RX5"	57.89	1486
"22104"	"P2RX5-TAX1BP3"	57.16	5905
"22105"	"P2RX6"	56.26	1662.88888888889
"22106"	"P2RX6P"	48.06	412.5
"22107"	"P2RX7"	46.29	1968.53846153846
"22108"	"P2RY1"	40.45	6309
"22109"	"P2RY10"	38.13	1586
"22110"	"P2RY10BP"	41.62	913
"22111"	"P2RY11"	62.34	1171
"22112"	"P2RY12"	35.77	1363
"22113"	"P2RY13"	37.46	2765
"22114"	"P2RY14"	39.33	1640.66666666667
"22115"	"P2RY2"	54.78	2313.66666666667
"22116"	"P2RY4"	56.68	1595
"22117"	"P2RY6"	52.28	1567.5
"22118"	"P2RY8"	48.23	2337
"22119"	"P3H1"	50.04	1586.35714285714
"22120"	"P3H2"	38.18	1140.1
"22121"	"P3H2-AS1"	38.2	842
"22122"	"P3H3"	56.25	1250.90909090909
"22123"	"P3H4"	56.65	1250.75
"22124"	"P3R3URF"	54.88	395
"22125"	"P4HA1"	38.79	2194
"22126"	"P4HA2"	49.39	1330.1
"22127"	"P4HA2-AS1"	37.3	839
"22128"	"P4HA3"	42.3	1532.14285714286
"22129"	"P4HA3-AS1"	42.22	2157
"22130"	"P4HB"	55.74	935.260869565217
"22131"	"P4HTM"	54.54	1583.33333333333
"22132"	"PA2G4"	46.13	920
"22133"	"PA2G4P1"	44.53	1197
"22134"	"PA2G4P2"	46.33	1200
"22135"	"PA2G4P3"	44.32	1144
"22136"	"PA2G4P4"	46.53	1182
"22137"	"PA2G4P6"	45.53	1197
"22138"	"PAAF1"	42.99	1354.875
"22139"	"PABPC1"	40.75	935.5
"22140"	"PABPC1L"	47.22	1170.11764705882
"22141"	"PABPC1L2A"	49.62	2237
"22142"	"PABPC1L2B"	49.8	2197
"22143"	"PABPC1L2B-AS1"	50.75	1167
"22144"	"PABPC1P1"	50.73	591
"22145"	"PABPC1P10"	50.66	381
"22146"	"PABPC1P11"	41.89	2007
"22147"	"PABPC1P12"	43.17	2175
"22148"	"PABPC1P13"	42.28	1685
"22149"	"PABPC1P2"	46.26	1805
"22150"	"PABPC1P3"	46.62	459
"22151"	"PABPC1P4"	46.35	1875
"22152"	"PABPC1P5"	41.56	1676
"22153"	"PABPC1P6"	44.19	1829
"22154"	"PABPC1P7"	41.37	1513
"22155"	"PABPC1P8"	42.81	2086
"22156"	"PABPC1P9"	42.51	1612
"22157"	"PABPC3"	41.66	3387
"22158"	"PABPC4"	47.27	1193.64
"22159"	"PABPC4-AS1"	44.87	901.5
"22160"	"PABPC4L"	36.25	4985
"22161"	"PABPC5"	41.28	2234
"22162"	"PABPC5-AS1"	35.96	426
"22163"	"PABPN1"	50.48	1193.5
"22164"	"PABPN1L"	64.6	999.666666666667
"22165"	"PACC1"	44.57	1281
"22166"	"PACERR"	48.85	825
"22167"	"PACRG"	39.59	781.818181818182
"22168"	"PACRG-AS1"	44.84	2881
"22169"	"PACRG-AS2"	37.12	870.25
"22170"	"PACRG-AS3"	43.81	2311.57142857143
"22171"	"PACRGL"	38.27	1114.16666666667
"22172"	"PACS1"	43.99	1097.06666666667
"22173"	"PACS2"	57.4	2104.35714285714
"22174"	"PACSIN1"	51.35	2486.83333333333
"22175"	"PACSIN2"	48.59	1532.16666666667
"22176"	"PACSIN3"	59.66	1087.27272727273
"22177"	"PADI1"	53.3	2430
"22178"	"PADI2"	51.75	2992.25
"22179"	"PADI3"	51.48	3189
"22180"	"PADI4"	49.065	893
"22181"	"PADI6"	52.07	2396
"22182"	"PAEP"	57.92	747.333333333333
"22183"	"PAEPP1"	60.29	347.5
"22184"	"PAF1"	52.37	984.75
"22185"	"PAFAH1B1"	42.4	1212.92307692308
"22186"	"PAFAH1B2"	43.37	1494.875
"22187"	"PAFAH1B3"	53.73	693.625
"22188"	"PAFAH2"	45.67	1240.71428571429
"22189"	"PAG1"	40.56	3074.75
"22190"	"PAGE1"	40.4	659
"22191"	"PAGE2"	39.08	436
"22192"	"PAGE2B"	39.43	498
"22193"	"PAGE3"	34.14	661
"22194"	"PAGE4"	38.06	806.75
"22195"	"PAGE5"	38.84	569.666666666667
"22196"	"PAGR1"	53.8	3874
"22197"	"PAH"	41.55	946
"22198"	"PAICS"	39.99	2464.5
"22199"	"PAICSP1"	42.16	1217
"22200"	"PAICSP2"	42.87	1150
"22201"	"PAICSP3"	44.31	1168
"22202"	"PAICSP4"	42.38	1253
"22203"	"PAICSP5"	45.55	1217
"22204"	"PAICSP6"	44.93	1280
"22205"	"PAICSP7"	37.69	962
"22206"	"PAIP1"	38.36	1289.7
"22207"	"PAIP1P1"	45.1333333333333	1203
"22208"	"PAIP2"	43.58	932.25
"22209"	"PAIP2B"	40.16	6300
"22210"	"PAK1"	39.88	1096.31578947368
"22211"	"PAK1IP1"	40.66	1523
"22212"	"PAK2"	41.7	2399.66666666667
"22213"	"PAK3"	39.22	2468
"22214"	"PAK4"	56.17	1833.16666666667
"22215"	"PAK5"	39.34	4631
"22216"	"PAK6"	51.07	1547.35
"22217"	"PALB2"	43.53	1757.5
"22218"	"PALD1"	52.22	4610
"22219"	"PALLD"	39.87	1831.44444444444
"22220"	"PALM"	59.66	1706.27272727273
"22221"	"PALM2AKAP2"	41.98	2939.35294117647
"22222"	"PALM3"	57.47	2351
"22223"	"PALMD"	37.49	2731.6
"22224"	"PAM"	35.92	1431.44444444444
"22225"	"PAM16"	56.815	581.966666666667
"22226"	"PAMR1"	41.96	2072
"22227"	"PAN2"	47.67	1932.61904761905
"22228"	"PAN3"	37.49	3425.5
"22229"	"PAN3-AS1"	43.15	1351
"22230"	"PANCR"	41.76	470.5
"22231"	"PANDAR"	49.87	1506
"22232"	"PANK1"	39.91	2664.2
"22233"	"PANK2"	45.01	1872.25
"22234"	"PANK3"	37.52	3713
"22235"	"PANK4"	60.7048	1177.12
"22236"	"PANO1"	67.04	1675
"22237"	"PANTR1"	42.79	1542.3
"22238"	"PANX1"	43.15	2801
"22239"	"PANX2"	64.17	2769
"22240"	"PANX3"	46.63	1729
"22241"	"PAOX"	52.74	1222.1
"22242"	"PAPLN"	55.23	3476.75
"22243"	"PAPOLA"	36.57	1321.52
"22244"	"PAPOLB"	40.72	4293
"22245"	"PAPOLG"	39.59	3667.85714285714
"22246"	"PAPPA"	42.35	4038.33333333333
"22247"	"PAPPA-AS1"	39.47	2450
"22248"	"PAPPA-AS2"	44.41	1854
"22249"	"PAPPA2"	39.35	3074.4
"22250"	"PAPSS1"	38.55	844.125
"22251"	"PAPSS2"	40.41	2086.75
"22252"	"PAQR3"	35.92	2214.58333333333
"22253"	"PAQR4"	64.41	1858.2
"22254"	"PAQR5"	46.87	2437
"22255"	"PAQR6"	60.94	1680.33333333333
"22256"	"PAQR7"	51.15	3297
"22257"	"PAQR8"	42.53	3317.33333333333
"22258"	"PAQR9"	41.68	1536.33333333333
"22259"	"PAQR9-AS1"	42.98	576.466666666667
"22260"	"PARAL1"	36.82	1036
"22261"	"PARD3"	40.01	4368.92857142857
"22262"	"PARD3-AS1"	54.84	302
"22263"	"PARD3B"	37.59	3490.5
"22264"	"PARD6A"	63.23	1240
"22265"	"PARD6B"	41.04	2550.5
"22266"	"PARD6G"	47.49	1651.33333333333
"22267"	"PARD6G-AS1"	48.73	1370
"22268"	"PARG"	38.39	2072.42857142857
"22269"	"PARGP1"	38.95	1212
"22270"	"PARK7"	45.41	829.1
"22271"	"PARL"	41.83	1020.53846153846
"22272"	"PARM1"	40.47	4659.5
"22273"	"PARN"	41.91	1883.37142857143
"22274"	"PARP1"	46.8	1159.7
"22275"	"PARP10"	54.62	1190.95652173913
"22276"	"PARP11"	39.15	2785.75
"22277"	"PARP12"	45.56	1215.25
"22278"	"PARP14"	40.87	4085.14285714286
"22279"	"PARP15"	40.52	2469.33333333333
"22280"	"PARP16"	46.92	1627.5
"22281"	"PARP1P1"	50.63	3026
"22282"	"PARP1P2"	54.87	195
"22283"	"PARP2"	42.36	990.272727272727
"22284"	"PARP3"	59.21	1458.77777777778
"22285"	"PARP4"	42.87	2208.33333333333
"22286"	"PARP4P1"	40.94	2337
"22287"	"PARP4P2"	42.6	3326
"22288"	"PARP4P3"	41.19	317
"22289"	"PARP6"	43.94	1544.82608695652
"22290"	"PARP8"	35.7	1653.22727272727
"22291"	"PARP9"	42.46	3025.85714285714
"22292"	"PARPBP"	36.45	1684
"22293"	"PARS2"	49.79	2356
"22294"	"PART1"	39.96	3074.83333333333
"22295"	"PARTICL"	52.37	1205
"22296"	"PARVA"	43.49	2447.5
"22297"	"PARVB"	50.79	1311
"22298"	"PARVG"	51.78	1740.16666666667
"22299"	"PASD1"	39.24	3604
"22300"	"PASK"	50.98	2270.3125
"22301"	"PATE1"	44.78	1025.66666666667
"22302"	"PATE2"	43.45	1202
"22303"	"PATE3"	42.17	1320
"22304"	"PATE4"	40.31	1294.66666666667
"22305"	"PATJ"	40.66	3543.44444444444
"22306"	"PATL1"	39.89	2284.5
"22307"	"PATL2"	43.964	1169
"22308"	"PATZ1"	52.93	2716.16666666667
"22309"	"PAUPAR"	43.51	1898.27777777778
"22310"	"PAWR"	36.81	1414.36363636364
"22311"	"PAWRP1"	68.85	565
"22312"	"PAX1"	50.98	2223.2
"22313"	"PAX2"	51.23	2250.33333333333
"22314"	"PAX3"	39.73	1617.93333333333
"22315"	"PAX4"	50.72	1470.625
"22316"	"PAX5"	49.3	2638.72222222222
"22317"	"PAX6"	49.68	2125.30864197531
"22318"	"PAX7"	52.36	3391
"22319"	"PAX8"	49.16	2104.53846153846
"22320"	"PAX8-AS1"	49.01	4584.43333333333
"22321"	"PAX9"	43.6	1792
"22322"	"PAXBP1"	42.0023076923077	1666.69230769231
"22323"	"PAXBP1-AS1"	38.77	3232.21428571429
"22324"	"PAXBP1P1"	33.33	447
"22325"	"PAXIP1"	40.84	2771.55555555556
"22326"	"PAXIP1-AS1"	48.32	2256
"22327"	"PAXIP1-AS2"	40.56	2226.33333333333
"22328"	"PAXX"	64.81	785.375
"22329"	"PBDC1"	42.16	1081
"22330"	"PBK"	37.24	1225.5
"22331"	"PBLD"	43.3	1704.14285714286
"22332"	"PBOV1"	38.19	2506
"22333"	"PBRM1"	40.81	3218.36842105263
"22334"	"PBX1"	41.67	2473.22727272727
"22335"	"PBX2"	54.9741666666667	1625.20833333333
"22336"	"PBX2P1"	59.18	1291
"22337"	"PBX3"	37.29	1536.78571428571
"22338"	"PBX4"	49.79	1088.2
"22339"	"PBXIP1"	54.24	1643.83333333333
"22340"	"PC"	51.93	2510.78947368421
"22341"	"PCA3"	41.15	2002.16666666667
"22342"	"PCARE"	51.28	3942
"22343"	"PCAT1"	39.6	995.6875
"22344"	"PCAT14"	43.41	1996
"22345"	"PCAT18"	40.57	2598
"22346"	"PCAT19"	44.21	1312.41176470588
"22347"	"PCAT4"	35.6	1232
"22348"	"PCAT5"	42.84	3550
"22349"	"PCAT6"	60.6	671.75
"22350"	"PCAT7"	45.6	2493.33333333333
"22351"	"PCBD1"	50.57	636
"22352"	"PCBD2"	42.14	2327
"22353"	"PCBP1"	54.89	1727
"22354"	"PCBP1-AS1"	45.84	1392.17889908257
"22355"	"PCBP2"	43.79	1422.32
"22356"	"PCBP2-OT1"	50	590
"22357"	"PCBP2P1"	49.54	977
"22358"	"PCBP2P3"	46.26	843
"22359"	"PCBP3"	46.92	1039.09523809524
"22360"	"PCBP4"	58.75	1511.47058823529
"22361"	"PCCA"	39.84	1527.8125
"22362"	"PCCA-AS1"	43.39	455.333333333333
"22363"	"PCCA-DT"	44.38	1146.5
"22364"	"PCCB"	41.75	1738.31578947368
"22365"	"PCDH1"	54.92	2605.125
"22366"	"PCDH10"	33.93	4684
"22367"	"PCDH11X"	35.82	5507.875
"22368"	"PCDH11Y"	35.66	4036.14285714286
"22369"	"PCDH12"	48.79	2533.66666666667
"22370"	"PCDH15"	34.63	5343.94444444444
"22371"	"PCDH17"	33.32	3740.75
"22372"	"PCDH18"	36.59	2589.25
"22373"	"PCDH19"	40.09	5223.6
"22374"	"PCDH20"	44.3	4778
"22375"	"PCDH7"	35.57	2711.625
"22376"	"PCDH8"	56.58	3180
"22377"	"PCDH8P1"	65.6	1625.5
"22378"	"PCDH9"	34.66	7796.66666666667
"22379"	"PCDH9-AS1"	34.72	532
"22380"	"PCDH9-AS2"	34.4	350
"22381"	"PCDH9-AS3"	32.92	479
"22382"	"PCDH9-AS4"	36.05	436
"22383"	"PCDHA1"	40.15	3397.66666666667
"22384"	"PCDHA10"	39.83	5676.75
"22385"	"PCDHA11"	39.64	3411
"22386"	"PCDHA12"	39.53	4475.66666666667
"22387"	"PCDHA13"	39.36	4239.66666666667
"22388"	"PCDHA14"	53.61	2298
"22389"	"PCDHA2"	40.11	3684
"22390"	"PCDHA3"	40.07	4999
"22391"	"PCDHA4"	40.01	5046
"22392"	"PCDHA5"	40.23	4596.33333333333
